Tarih;Saat;Toplam (MWh);Doßal Gaz;RÅzgar;Linyit;Taü KîmÅr;òthal KîmÅr;Fuel Oil;Jeotermal;Barajlç;Nafta;BiyokÅtle;Akarsu;Dißer
08.01.2021;12:00;33.694,60;10.294,11;5.486,36;4.638,60;141,00;7.785,00;3,60;1.048,24;2.331,29;0,00;550,05;938,11;478,24
08.01.2021;13:00;33.544,02;10.378,78;5.697,30;4.555,60;141,00;7.786,00;3,60;1.041,20;2.007,49;0,00;550,92;909,78;472,35
08.01.2021;14:00;34.841,45;10.301,24;5.738,55;4.612,10;141,00;7.784,00;3,60;1.060,40;3.227,19;0,00;564,92;962,54;445,91
08.01.2021;15:00;35.081,12;10.293,39;5.729,95;4.633,90;141,00;7.784,00;3,60;1.058,90;3.539,79;0,00;571,32;923,66;401,61
08.01.2021;16:00;35.315,72;10.094,16;5.733,52;4.622,80;141,00;7.586,20;3,60;1.057,40;4.200,42;0,00;557,52;996,91;322,19
08.01.2021;17:00;36.922,12;10.225,72;5.747,47;4.555,30;141,00;7.586,20;3,60;1.064,20;5.726,39;0,00;567,56;1.040,62;264,06
08.01.2021;18:00;37.895,09;10.678,41;5.752,88;4.570,60;141,00;7.780,20;3,60;1.074,40;5.918,49;0,00;571,30;1.145,81;258,40
08.01.2021;19:00;36.633,46;10.769,09;5.852,65;4.360,00;141,00;7.780,20;3,60;1.080,20;4.753,29;0,00;571,03;1.063,80;258,60
08.01.2021;20:00;35.027,27;10.354,75;5.817,03;4.362,00;141,00;7.778,20;3,60;1.074,30;3.579,89;0,00;567,42;1.090,08;259,00
08.01.2021;21:00;34.354,50;10.353,46;5.822,97;4.363,40;141,00;7.778,20;3,60;1.080,00;2.984,39;0,00;567,19;1.000,99;259,30
08.01.2021;22:00;33.598,56;10.319,18;5.808,69;4.378,00;132,00;7.778,20;3,60;1.099,20;2.389,89;0,00;566,79;863,71;259,30
08.01.2021;23:00;32.671,11;9.640,04;5.903,10;4.368,00;132,00;7.778,20;0,60;1.102,10;2.203,99;0,00;549,36;734,52;259,20
09.01.2021;00:00;30.968,69;8.392,32;5.834,16;4.392,15;141,00;7.652,00;3,60;1.100,14;2.115,87;0,00;540,41;540,34;256,70
09.01.2021;01:00;29.374,92;7.998,58;5.765,73;4.396,15;132,00;7.657,90;0,60;1.101,74;1.035,87;0,00;542,61;486,44;257,30
09.01.2021;02:00;27.809,03;6.589,31;5.753,26;4.384,15;132,00;7.566,20;3,60;1.104,14;1.033,47;0,00;541,11;444,59;257,20
09.01.2021;03:00;27.033,91;6.120,61;5.830,99;4.378,25;132,00;7.170,00;0,60;1.105,44;1.065,47;0,00;538,61;434,54;257,40
09.01.2021;04:00;26.852,36;5.614,91;5.883,49;4.597,15;132,00;7.118,50;0,60;1.106,04;1.106,47;0,00;539,97;495,73;257,50
09.01.2021;05:00;26.914,21;5.748,41;5.820,19;4.597,15;132,00;7.117,50;0,60;1.105,84;1.128,77;0,00;539,97;466,38;257,40
09.01.2021;06:00;27.313,15;6.233,41;5.747,10;4.597,15;132,00;7.117,50;0,60;1.104,24;1.168,87;0,00;539,97;414,91;257,40
09.01.2021;07:00;27.880,75;6.381,91;5.701,40;4.606,55;132,00;7.209,00;0,60;1.100,34;1.520,67;0,00;539,67;430,23;258,38
09.01.2021;08:00;29.409,19;7.298,71;5.734,88;4.362,15;132,00;7.447,00;0,60;1.099,14;1.947,67;0,00;545,48;547,14;294,42
09.01.2021;09:00;30.326,29;7.802,26;5.697,58;4.309,15;132,00;7.379,10;0,60;1.097,90;2.351,41;0,00;549,55;606,45;400,29
09.01.2021;10:00;31.215,89;8.180,04;5.654,33;4.530,15;132,00;7.414,10;3,60;1.091,40;2.407,47;0,00;551,75;770,02;481,03
09.01.2021;11:00;32.050,12;7.912,24;5.677,21;4.670,15;132,00;7.556,00;0,60;1.086,30;3.132,87;0,00;547,35;810,52;524,88
09.01.2021;12:00;31.477,89;7.897,45;5.747,72;4.671,15;132,00;7.329,30;0,60;1.075,50;2.830,87;0,00;554,36;696,97;541,97
09.01.2021;13:00;32.084,04;8.385,84;5.591,79;4.697,60;132,00;7.557,00;3,60;1.069,80;2.821,94;0,00;545,07;742,20;537,20
09.01.2021;14:00;32.672,79;8.862,85;5.560,63;4.731,10;132,00;7.422,20;0,60;1.068,30;3.053,37;0,00;546,77;797,68;497,29
09.01.2021;15:00;33.141,37;9.898,77;5.266,57;4.726,05;132,00;7.519,20;3,60;1.064,40;2.768,67;0,00;546,50;784,53;431,08
09.01.2021;16:00;33.877,45;10.259,81;5.010,07;4.705,15;141,00;7.776,20;3,60;1.062,60;3.184,57;0,00;547,30;855,83;331,32
09.01.2021;17:00;35.633,96;10.174,16;4.960,84;4.589,35;141,00;7.776,20;3,60;1.067,90;5.064,87;0,00;558,10;1.035,20;262,74
09.01.2021;18:00;36.240,16;10.189,30;4.860,89;4.595,10;141,00;7.776,20;3,60;1.071,30;5.797,77;0,00;554,86;993,84;256,30
09.01.2021;19:00;35.387,69;10.220,84;4.698,31;4.615,15;141,00;7.776,20;3,60;1.077,90;5.029,77;0,00;557,60;1.009,92;257,40
09.01.2021;20:00;34.286,14;10.101,41;4.547,91;4.626,55;141,00;7.774,20;3,60;1.082,00;4.126,17;0,00;558,31;1.067,79;257,20
09.01.2021;21:00;33.379,49;10.120,56;4.440,63;4.639,15;141,00;7.774,20;3,60;1.087,80;3.309,17;0,00;551,90;1.054,08;257,40
09.01.2021;22:00;32.533,29;10.279,79;4.353,47;4.656,45;141,00;7.865,20;3,60;1.090,50;2.408,17;0,00;544,53;933,28;257,30
09.01.2021;23:00;31.423,00;9.958,39;4.220,23;4.626,65;132,00;7.803,00;3,60;1.093,00;1.922,67;0,00;539,33;866,43;257,70
10.01.2021;00:00;29.641,37;8.918,54;4.054,18;4.686,35;141,00;7.498,90;3,60;1.088,54;1.836,92;0,00;529,01;627,53;256,80
10.01.2021;01:00;27.968,98;7.996,44;4.125,88;4.687,15;132,00;7.090,90;0,60;1.091,34;1.467,12;0,00;550,31;570,14;257,10
10.01.2021;02:00;26.412,85;6.787,31;4.186,22;4.655,05;132,00;6.654,90;0,60;1.093,24;1.559,42;0,00;550,11;536,80;257,20
10.01.2021;03:00;25.381,35;6.124,31;4.251,89;4.619,15;132,00;6.320,90;0,60;1.095,74;1.496,72;0,00;550,11;533,03;256,90
10.01.2021;04:00;24.614,84;5.867,51;4.278,73;4.621,15;132,00;5.731,00;0,60;1.096,04;1.524,22;0,00;552,07;554,42;257,10
10.01.2021;05:00;24.657,44;5.858,51;4.298,59;4.622,15;132,00;5.764,00;0,60;1.096,04;1.564,22;0,00;549,57;514,36;257,40
10.01.2021;06:00;24.718,51;6.022,21;4.208,05;4.699,45;132,00;5.647,40;0,60;1.095,74;1.596,22;0,00;550,17;509,77;256,90
10.01.2021;07:00;24.953,35;5.821,18;4.033,19;4.709,65;132,00;5.727,10;0,60;1.096,14;2.061,22;0,00;547,67;566,73;257,87
10.01.2021;08:00;24.670,94;5.901,25;3.870,71;4.715,15;132,00;5.515,50;0,60;1.093,24;2.031,22;0,00;554,68;569,44;287,15
10.01.2021;09:00;25.385,67;5.999,06;3.743,33;4.714,15;132,00;5.995,90;0,60;1.091,74;2.126,22;0,00;556,05;639,73;386,89
10.01.2021;10:00;26.170,23;6.504,13;3.593,65;4.627,25;141,00;6.374,90;3,60;1.083,64;2.128,22;0,00;555,75;680,97;477,12
10.01.2021;11:00;26.878,34;6.726,51;3.593,73;4.606,15;141,00;6.398,60;3,60;1.074,54;2.469,88;0,00;549,35;789,44;525,54
10.01.2021;12:00;26.936,12;7.284,15;3.478,26;4.381,15;141,00;6.399,60;3,60;1.063,24;2.413,72;0,00;548,85;686,50;536,05
10.01.2021;13:00;27.470,57;8.161,13;3.421,08;4.339,15;132,00;6.397,60;0,60;1.053,54;2.234,72;0,00;560,78;646,73;523,24
10.01.2021;14:00;27.889,98;8.686,48;3.357,91;4.312,75;132,00;6.396,60;0,60;1.042,44;2.263,93;0,00;565,78;648,65;482,84
10.01.2021;15:00;28.147,06;8.905,53;3.223,31;4.353,35;132,00;6.516,60;0,60;1.038,44;2.282,62;0,00;564,98;705,04;424,59
10.01.2021;16:00;28.653,62;9.344,74;3.264,76;4.411,15;141,00;5.988,40;3,60;1.038,80;2.737,62;0,00;565,81;831,40;326,34
10.01.2021;17:00;30.971,62;9.351,14;3.398,19;4.562,75;141,00;5.988,40;3,60;1.045,50;4.753,42;0,00;562,83;901,20;263,59
10.01.2021;18:00;32.377,73;9.386,39;3.497,12;4.517,45;141,00;5.988,40;3,60;1.057,80;5.988,62;0,00;565,01;975,74;256,60
10.01.2021;19:00;31.823,11;9.365,04;3.751,58;4.537,05;0,00;5.988,40;3,60;1.065,50;5.400,32;0,00;562,04;892,78;256,80
10.01.2021;20:00;31.368,15;9.311,68;3.773,27;4.586,15;141,00;6.270,40;3,60;1.071,50;4.475,62;0,00;561,28;916,55;257,10
10.01.2021;21:00;30.713,57;9.311,76;4.061,31;4.643,05;141,00;6.270,40;3,60;1.075,80;3.516,62;0,00;559,48;873,85;256,70
10.01.2021;22:00;29.968,14;9.316,53;4.122,35;4.679,15;141,00;6.341,40;3,60;1.080,80;2.665,62;0,00;556,37;804,72;256,60
10.01.2021;23:00;29.191,12;9.098,73;4.272,56;4.488,75;132,00;6.481,40;3,60;1.084,50;2.099,12;0,00;548,07;725,89;256,50
11.01.2021;00:00;29.463,80;8.715,43;4.412,47;4.685,15;141,00;6.516,30;3,60;1.082,24;2.648,82;0,00;527,49;480,30;251,00
11.01.2021;01:00;27.218,88;8.034,43;4.564,65;4.650,15;132,00;6.390,30;0,60;1.082,44;1.166,42;0,00;529,69;417,30;250,90
11.01.2021;02:00;25.754,68;6.812,67;4.753,63;4.657,95;132,00;6.185,30;0,60;1.084,34;936,42;0,00;527,59;415,98;248,20
11.01.2021;03:00;24.998,74;6.133,87;4.878,11;4.650,15;132,00;5.994,30;0,60;1.084,34;946,72;0,00;527,85;427,80;223,00
11.01.2021;04:00;24.906,28;5.972,87;4.969,56;4.680,15;132,00;5.926,20;0,60;1.084,24;914,72;0,00;528,85;474,19;222,90
11.01.2021;05:00;24.901,68;5.983,87;4.997,01;4.680,15;132,00;5.837,20;0,60;1.084,54;894,42;0,00;529,65;538,74;223,50
11.01.2021;06:00;25.730,30;6.630,07;5.075,84;4.680,15;132,00;5.921,10;0,60;1.084,64;914,42;0,00;530,35;537,23;223,90
11.01.2021;07:00;28.565,80;8.470,95;5.110,33;4.680,15;132,00;6.412,40;0,60;1.085,24;1.354,32;0,00;527,45;567,99;224,37
11.01.2021;08:00;32.707,74;10.120,22;5.211,83;4.665,15;141,00;6.656,80;3,60;1.077,34;3.400,32;0,00;536,52;642,09;252,87
11.01.2021;09:00;35.380,06;10.094,49;5.467,62;4.593,15;141,00;6.659,80;3,60;1.061,04;5.693,22;0,00;538,29;777,43;350,42
11.01.2021;10:00;36.029,39;10.090,05;5.483,55;4.411,15;141,00;6.660,80;3,60;1.050,14;6.382,22;0,00;539,49;846,83;420,56
11.01.2021;11:00;36.089,63;10.601,87;5.392,36;4.413,15;141,00;6.684,50;3,60;1.043,44;5.999,40;0,00;540,09;820,84;449,38
11.01.2021;12:00;35.024,85;10.541,18;5.481,29;4.425,15;132,00;6.683,50;3,60;1.031,24;4.881,32;0,00;543,83;855,22;446,52
11.01.2021;13:00;35.112,31;10.440,05;5.592,77;4.425,15;141,00;6.684,50;3,60;1.026,64;5.021,32;0,00;538,77;814,19;424,32
11.01.2021;14:00;35.877,60;10.521,92;5.616,78;4.390,15;141,00;6.682,50;3,60;1.020,20;5.795,82;0,00;530,46;797,81;377,36
11.01.2021;15:00;36.202,98;10.526,35;5.598,41;4.395,15;105,00;6.682,50;3,60;1.017,80;6.127,82;0,00;530,70;891,01;324,64
11.01.2021;16:00;37.141,83;10.317,03;5.521,64;4.482,95;141,00;6.542,50;3,60;1.015,70;7.308,42;0,00;533,59;1.008,79;266,61
11.01.2021;17:00;38.382,52;10.315,18;5.451,72;4.438,15;141,00;6.393,50;3,60;1.029,64;8.777,42;0,00;538,34;1.066,38;227,59
11.01.2021;18:00;38.337,88;10.329,29;5.284,50;4.438,15;141,00;6.392,50;3,60;1.036,74;8.822,42;0,00;536,55;1.131,33;221,80
11.01.2021;19:00;37.180,48;10.351,15;5.313,98;4.465,65;141,00;6.391,50;3,60;1.044,60;7.613,42;0,00;537,56;1.096,12;221,90
11.01.2021;20:00;35.786,08;10.162,55;5.249,39;4.418,15;141,00;6.390,50;3,60;1.056,10;6.472,62;0,00;534,82;1.133,95;223,40
11.01.2021;21:00;34.888,54;10.194,19;5.179,62;4.325,15;141,00;6.517,30;3,60;1.062,30;5.607,42;0,00;531,62;1.102,54;223,80
11.01.2021;22:00;33.911,49;10.206,05;5.154,19;4.420,15;141,00;6.406,00;3,60;1.067,30;4.750,02;0,00;528,62;1.010,66;223,90
11.01.2021;23:00;33.236,93;9.961,09;5.064,90;4.405,15;132,00;6.560,20;3,60;1.072,10;4.355,52;0,00;525,31;933,36;223,70
12.01.2021;00:00;30.765,41;9.579,33;5.095,27;4.464,15;141,00;6.645,20;3,60;1.062,44;2.186,87;0,00;533,17;830,18;224,20
12.01.2021;01:00;29.104,09;9.321,85;5.176,94;4.386,15;132,00;6.537,20;3,60;1.063,34;981,87;0,00;533,57;743,17;224,40
12.01.2021;02:00;28.547,62;9.001,03;5.227,67;4.419,45;141,00;6.307,20;3,60;1.064,34;961,87;0,00;533,57;663,99;223,90
12.01.2021;03:00;26.655,77;7.916,71;5.204,71;4.512,15;132,00;5.506,20;3,60;1.065,24;931,87;0,00;537,77;621,62;223,90
12.01.2021;04:00;26.369,96;7.481,09;5.217,51;4.582,15;132,00;5.543,25;0,60;1.068,04;941,87;0,00;539,43;640,12;223,90
12.01.2021;05:00;26.620,12;7.670,21;5.382,95;4.516,15;132,00;5.541,25;0,60;1.070,54;928,17;0,00;540,93;613,62;223,70
12.01.2021;06:00;27.053,46;8.233,42;5.473,98;4.185,15;132,00;5.653,25;3,60;1.073,14;799,87;0,00;539,23;736,12;223,70
12.01.2021;07:00;29.036,32;9.204,51;5.539,39;4.211,15;132,00;5.983,25;3,60;1.071,74;1.342,27;0,00;544,63;778,91;224,87
12.01.2021;08:00;32.243,81;10.297,15;5.586,72;4.265,15;141,00;6.108,25;3,60;1.044,94;3.100,97;0,00;549,74;899,35;246,94
12.01.2021;09:00;34.505,82;10.324,27;5.615,67;4.271,75;141,00;6.116,25;3,60;1.012,24;5.116,57;0,00;527,71;1.052,72;324,04
12.01.2021;10:00;35.080,45;10.498,66;5.775,47;4.204,05;141,00;6.118,25;3,60;970,14;5.286,57;0,00;525,41;1.156,21;401,09
12.01.2021;11:00;35.489,97;10.362,95;5.828,74;4.196,15;141,00;6.116,20;3,60;969,44;5.640,07;0,00;526,00;1.256,52;449,30
12.01.2021;12:00;34.216,23;10.423,72;6.009,83;4.188,55;141,00;6.115,20;3,60;978,04;4.268,07;0,00;526,55;1.081,42;480,25
12.01.2021;13:00;34.622,92;10.417,52;6.032,81;4.178,15;141,00;6.116,20;3,60;971,50;4.629,37;0,00;523,08;1.152,47;457,22
12.01.2021;14:00;35.404,66;10.398,83;6.113,11;4.182,10;141,00;6.114,20;3,60;973,30;5.404,87;0,00;558,04;1.099,36;416,25
12.01.2021;15:00;35.536,72;10.395,74;6.186,72;4.156,10;141,00;6.101,20;3,60;969,30;5.520,87;0,00;555,67;1.134,76;371,76
12.01.2021;16:00;35.932,28;10.038,52;6.224,07;4.156,05;141,00;6.101,20;3,60;973,10;6.236,87;0,00;562,97;1.210,48;284,42
12.01.2021;17:00;37.653,74;10.346,51;6.170,97;4.155,00;141,00;6.102,20;3,60;978,40;7.644,57;0,00;566,67;1.316,76;228,06
12.01.2021;18:00;37.888,80;10.676,53;6.062,85;4.258,10;141,00;6.100,20;3,60;987,80;7.543,57;0,00;564,47;1.324,18;226,50
12.01.2021;19:00;36.773,57;10.695,33;6.050,55;4.255,15;141,00;6.099,20;3,60;1.000,10;6.321,17;0,00;564,57;1.417,70;225,20
12.01.2021;20:00;35.472,73;10.471,03;6.121,42;4.272,15;141,00;6.092,20;3,60;1.007,34;5.253,17;0,00;568,51;1.312,51;229,80
12.01.2021;21:00;34.426,31;10.497,13;6.022,11;4.173,05;141,00;6.102,20;3,60;1.050,74;4.451,17;0,00;565,39;1.191,82;228,10
12.01.2021;22:00;33.768,92;10.508,80;5.898,21;4.275,10;141,00;6.089,20;3,60;1.054,74;3.966,17;0,00;561,88;1.039,22;231,00
12.01.2021;23:00;32.893,29;10.128,20;5.657,84;4.275,05;132,00;6.089,20;0,60;1.056,70;3.746,67;0,00;554,98;1.019,65;232,40
13.01.2021;00:00;30.731,10;10.106,28;5.433,41;4.302,10;141,00;6.089,20;3,60;1.064,80;1.818,45;0,00;543,68;994,98;233,60
13.01.2021;01:00;28.987,80;9.704,20;4.867,56;4.300,00;132,00;6.016,20;3,60;1.066,70;1.174,05;0,00;546,08;943,51;233,90
13.01.2021;02:00;27.610,87;9.363,94;4.116,70;4.259,30;132,00;5.779,20;3,60;1.069,40;1.174,05;0,00;546,28;932,60;233,80
13.01.2021;03:00;27.070,40;9.207,89;3.800,85;4.298,10;132,00;5.734,20;0,60;1.072,29;1.174,05;0,00;544,33;872,29;233,80
13.01.2021;04:00;26.784,29;9.269,17;3.603,63;4.311,15;132,00;5.734,20;3,60;1.073,70;1.009,05;0,00;545,03;868,96;233,80
13.01.2021;05:00;26.919,54;9.569,80;3.405,50;4.266,10;141,00;5.745,20;3,60;1.075,90;966,55;0,00;545,08;966,91;233,90
13.01.2021;06:00;27.949,99;10.392,43;3.234,48;4.322,00;141,00;5.849,20;3,60;1.078,20;1.205,05;0,00;545,48;944,55;234,00
13.01.2021;07:00;29.689,80;10.754,25;3.059,24;4.321,10;141,00;5.967,20;3,60;1.080,20;2.567,85;0,00;544,78;1.016,74;233,84
13.01.2021;08:00;33.686,41;10.940,08;2.987,38;4.278,55;141,00;6.093,20;3,60;1.082,14;6.255,25;0,00;547,79;1.111,90;245,52
13.01.2021;09:00;36.130,99;11.225,97;2.777,12;4.224,05;141,00;6.106,20;3,60;1.081,44;8.512,95;0,00;542,96;1.234,12;281,58
13.01.2021;10:00;37.040,04;11.452,52;2.582,21;4.313,60;141,00;5.938,20;3,60;1.071,90;9.321,95;0,00;542,64;1.365,54;306,88
13.01.2021;11:00;37.505,99;11.451,51;2.434,55;4.431,55;141,00;5.805,20;3,60;1.063,99;9.946,55;0,00;543,74;1.352,85;331,45
13.01.2021;12:00;36.470,07;11.474,45;2.331,94;4.437,00;141,00;5.804,20;3,60;1.064,59;8.908,95;0,00;549,54;1.400,52;354,28
13.01.2021;13:00;37.342,01;11.459,71;2.221,01;4.436,00;141,00;6.103,20;3,60;1.057,55;9.718,85;0,00;548,39;1.328,53;324,17
13.01.2021;14:00;37.941,81;11.475,00;2.212,08;4.436,00;141,00;6.101,20;3,60;1.052,25;10.368,85;0,00;533,52;1.313,29;305,02
13.01.2021;15:00;38.092,83;11.509,52;2.090,37;4.452,00;141,00;6.102,20;3,60;1.050,55;10.577,45;0,00;545,72;1.307,40;313,02
13.01.2021;16:00;38.760,98;11.574,71;2.016,27;4.442,00;141,00;6.129,00;3,60;1.051,45;11.261,55;0,00;548,92;1.340,95;251,53
13.01.2021;17:00;39.484,12;11.498,62;1.970,47;4.448,00;141,00;6.128,00;3,60;1.055,40;12.051,35;0,00;542,32;1.401,72;243,64
13.01.2021;18:00;38.970,43;11.071,72;1.820,85;4.397,00;141,00;6.129,00;3,60;1.063,34;12.148,85;0,00;544,19;1.428,18;222,70
13.01.2021;19:00;37.642,54;11.089,59;1.626,64;4.421,00;141,00;6.129,00;3,60;1.067,94;10.988,75;0,00;543,33;1.408,59;223,10
13.01.2021;20:00;35.890,77;11.144,55;1.457,81;4.443,50;141,00;5.792,20;3,60;1.075,44;9.477,15;0,00;561,89;1.568,43;225,20
13.01.2021;21:00;35.184,12;11.315,67;1.255,43;4.458,00;141,00;5.792,20;3,60;1.079,04;8.739,65;0,00;551,89;1.622,84;224,80
13.01.2021;22:00;34.527,04;11.546,45;1.145,28;4.464,00;141,00;5.791,20;3,60;1.084,84;8.008,95;0,00;547,28;1.569,64;224,80
13.01.2021;23:00;33.269,81;11.727,43;1.140,58;4.330,35;141,00;5.791,20;3,60;1.090,24;6.742,55;0,00;544,38;1.533,18;225,30
14.01.2021;00:00;31.148,48;10.847,13;1.093,59;4.470,10;142,00;5.791,20;3,60;1.086,04;5.295,47;0,00;550,41;1.646,74;222,20
14.01.2021;01:00;29.316,96;10.817,84;1.136,46;4.391,50;142,00;5.772,20;3,60;1.086,24;3.639,07;0,00;554,21;1.551,94;221,90
14.01.2021;02:00;27.971,49;10.827,50;1.227,67;4.331,95;142,00;5.577,20;3,60;1.087,24;2.574,07;0,00;553,66;1.424,70;221,90
14.01.2021;03:00;27.206,10;10.829,94;1.354,93;4.427,35;142,00;5.537,20;3,60;1.088,84;1.747,07;0,00;553,26;1.300,01;221,90
14.01.2021;04:00;27.182,63;10.747,05;1.580,10;4.536,65;142,00;5.563,00;3,60;1.087,74;1.507,07;0,00;557,37;1.235,95;222,10
14.01.2021;05:00;27.429,91;10.659,26;1.845,71;4.585,15;142,00;5.561,00;3,60;1.092,84;1.500,97;0,00;557,47;1.259,71;222,20
14.01.2021;06:00;28.309,42;10.779,05;2.095,32;4.630,15;142,00;5.638,00;3,60;1.093,14;1.875,97;0,00;556,17;1.273,72;222,30
14.01.2021;07:00;30.081,65;10.831,46;2.237,89;4.474,15;142,00;5.671,20;3,60;1.096,04;3.401,77;0,00;554,37;1.446,76;222,41
14.01.2021;08:00;34.017,31;11.410,47;2.262,15;4.399,00;142,00;5.992,20;3,60;1.094,84;6.417,67;0,00;552,58;1.510,23;232,57
14.01.2021;09:00;37.275,03;11.607,68;2.264,14;4.463,00;100,00;6.105,20;3,60;1.093,94;9.331,47;0,00;551,69;1.478,32;275,99
14.01.2021;10:00;38.379,95;11.500,47;2.267,50;4.330,00;100,00;6.106,20;3,60;1.085,34;10.482,47;0,00;556,29;1.646,75;301,33
14.01.2021;11:00;38.804,87;11.694,06;2.137,11;4.328,55;88,00;6.130,00;3,60;1.078,34;10.917,67;0,00;533,19;1.566,93;327,42
14.01.2021;12:00;37.449,97;11.836,74;1.798,04;4.315,35;142,00;6.129,00;3,60;1.073,94;9.751,87;0,00;531,69;1.522,74;345,00
14.01.2021;13:00;37.705,68;11.834,45;1.584,97;4.355,00;142,00;5.828,00;3,60;1.073,74;10.544,87;0,00;540,68;1.465,38;332,99
14.01.2021;14:00;38.137,48;11.895,48;1.505,51;4.318,20;142,00;5.826,00;3,60;1.071,24;10.971,87;0,00;537,12;1.558,62;307,84
14.01.2021;15:00;37.907,63;11.909,18;1.385,07;4.198,00;142,00;5.987,90;3,60;1.059,50;10.820,27;0,00;544,51;1.576,34;281,26
14.01.2021;16:00;38.454,97;12.177,68;1.308,46;4.152,05;142,00;5.887,40;3,60;1.055,30;11.383,97;0,00;532,93;1.563,39;248,19
14.01.2021;17:00;39.373,01;12.106,03;1.266,74;4.036,00;142,00;5.969,00;3,60;1.070,70;12.304,47;0,00;540,28;1.710,31;223,88
14.01.2021;18:00;39.530,30;12.046,92;1.345,49;4.241,00;142,00;6.014,80;3,60;1.079,10;12.151,17;0,00;537,51;1.748,01;220,70
14.01.2021;19:00;38.299,63;12.138,86;1.444,49;4.341,15;142,00;6.128,00;3,60;1.084,50;10.616,47;0,00;539,48;1.640,08;221,00
14.01.2021;20:00;36.539,42;12.194,39;1.431,31;4.383,05;142,00;6.101,20;3,60;1.091,20;8.801,87;0,00;537,08;1.632,62;221,10
14.01.2021;21:00;35.631,27;12.214,41;1.574,76;4.374,10;142,00;6.101,20;3,60;1.096,00;7.867,57;0,00;534,08;1.502,55;221,00
14.01.2021;22:00;34.747,54;12.210,44;1.829,17;4.310,85;142,00;6.100,20;3,60;1.099,10;6.793,47;0,00;531,58;1.505,83;221,30
14.01.2021;23:00;33.408,42;12.214,41;2.083,64;4.247,05;142,00;6.100,20;3,60;1.100,30;5.295,67;0,00;527,47;1.472,58;221,50
15.01.2021;00:00;30.893,36;11.211,94;2.401,16;4.122,15;142,00;6.120,70;3,60;1.110,80;3.304,77;0,00;524,19;1.731,75;220,30
15.01.2021;01:00;28.999,02;11.032,11;2.599,78;4.111,00;142,00;6.119,70;3,60;1.114,40;1.461,47;0,00;527,84;1.666,82;220,30
15.01.2021;02:00;28.039,08;10.137,67;2.733,21;4.189,80;142,00;6.121,70;3,60;1.114,70;1.308,77;0,00;549,64;1.516,69;221,30
15.01.2021;03:00;27.215,91;9.660,06;2.972,01;4.140,05;132,00;5.939,70;0,60;1.116,30;1.142,27;0,00;553,09;1.338,43;221,40
15.01.2021;04:00;27.138,88;9.355,67;3.261,34;4.130,00;132,00;5.891,20;0,60;1.114,30;1.147,67;0,00;554,45;1.330,25;221,40
15.01.2021;05:00;27.252,98;9.369,81;3.456,25;4.054,00;132,00;5.881,80;0,60;1.120,00;1.120,67;0,00;552,65;1.344,50;220,70
15.01.2021;06:00;28.038,95;10.071,41;3.558,88;4.054,00;132,00;5.897,70;3,60;1.120,40;1.115,47;0,00;554,55;1.309,64;221,30
15.01.2021;07:00;29.898,87;10.725,10;3.787,55;4.116,45;142,00;6.079,70;3,60;1.119,80;1.705,37;0,00;555,35;1.442,64;221,31
15.01.2021;08:00;33.404,01;11.335,14;4.018,63;4.033,00;142,00;6.080,70;3,60;1.115,74;4.335,77;0,00;551,66;1.545,90;241,87
15.01.2021;09:00;36.041,18;11.519,33;4.131,69;3.856,00;142,00;6.085,20;3,60;1.111,80;6.595,77;0,00;555,53;1.716,29;323,97
15.01.2021;10:00;37.067,88;11.718,47;4.090,18;3.803,45;142,00;6.072,70;3,60;1.107,94;7.443,67;0,00;532,03;1.767,56;386,28
15.01.2021;11:00;37.542,02;12.143,01;3.932,82;3.781,30;142,00;6.096,50;3,60;1.097,24;7.636,17;0,00;528,23;1.766,03;415,12
15.01.2021;12:00;35.922,12;12.582,58;3.681,95;3.749,15;142,00;6.095,50;3,60;1.090,60;5.959,27;0,00;532,83;1.658,27;426,37
15.01.2021;13:00;36.030,58;12.595,58;3.411,77;3.813,00;142,00;6.146,50;3,60;1.085,50;6.179,77;0,00;536,69;1.707,83;408,34
15.01.2021;14:00;37.390,69;12.278,19;3.173,79;3.889,00;142,00;6.143,50;3,60;1.081,40;8.085,37;0,00;535,59;1.684,40;373,85
15.01.2021;15:00;37.397,69;12.307,66;2.924,13;3.923,90;142,00;6.145,50;3,60;1.080,30;8.313,77;0,00;537,73;1.695,42;323,68
15.01.2021;16:00;37.865,24;12.708,83;2.797,49;3.892,15;142,00;6.145,50;3,60;1.082,50;8.544,97;0,00;538,05;1.749,11;261,04
15.01.2021;17:00;38.881,79;12.724,65;2.644,72;3.918,90;142,00;6.145,50;3,60;1.086,80;9.556,97;0,00;536,67;1.898,30;223,68
15.01.2021;18:00;38.445,54;12.510,94;2.546,01;3.751,50;142,00;6.147,50;3,60;1.094,00;9.595,97;0,00;537,82;1.896,50;219,70
15.01.2021;19:00;37.140,09;12.513,74;2.389,39;3.729,15;142,00;6.143,50;3,60;1.099,20;8.636,27;0,00;538,32;1.725,02;219,90
15.01.2021;20:00;35.853,24;12.303,62;2.273,38;3.779,90;142,00;6.116,70;3,60;1.105,80;7.652,97;0,00;532,19;1.722,78;220,30
15.01.2021;21:00;34.779,62;12.295,86;2.092,75;3.771,30;142,00;6.115,70;3,60;1.109,60;6.842,97;0,00;532,29;1.652,95;220,60
